School code,School Name,county code,county name
24505230,KODOSO,24,WEST POKOT
24505231,ST MICHAEL,24,WEST POKOT
24505232,TIRKEN,24,WEST POKOT
24505233,CHEMOTONG,24,WEST POKOT
24505234,KAPSIMATIA,24,WEST POKOT
24505301,KANYARWAT,24,WEST POKOT
24505302,MUTEMBUR,24,WEST POKOT
24505303,PSER,24,WEST POKOT
24505304,SEREWO,24,WEST POKOT
24505305,SIMATWA,24,WEST POKOT
24505306,CHEPTUYA,24,WEST POKOT
24505308,KONGELAI,24,WEST POKOT
24505309,KARENGER,24,WEST POKOT
24505311,KUTUNG,24,WEST POKOT
24505312,MISKWONY,24,WEST POKOT
24505314,KITELAKAPEL,24,WEST POKOT
24505315,POOLE,24,WEST POKOT
24505316,LODUPUP,24,WEST POKOT
24505317,KALEMUNYANG,24,WEST POKOT
24505318,KRESWO,24,WEST POKOT
24505319,SAWAYAN,24,WEST POKOT
24505320,CHEMAKEU,24,WEST POKOT
24505321,KADOKONY,24,WEST POKOT
24505322,KAPTARIN PRIMARY SCHOOL,24,WEST POKOT
24505401,CHEPNYAL BOYS,24,WEST POKOT
24505402,TAMUGH,24,WEST POKOT
24505403,PTOYO,24,WEST POKOT
24505404,CHEMOROROCH,24,WEST POKOT
24505405,KRIICH,24,WEST POKOT
24505406,TOMPUL,24,WEST POKOT
24505407,PCHOL POGH,24,WEST POKOT
24505408,CHEPNYAL GIRLS,24,WEST POKOT
24505409,KAPKATA,24,WEST POKOT
24505412,KATIMORIL,24,WEST POKOT
24505413,EMBOKECH PRIMARY SCHOOL,24,WEST POKOT
24505414,CHEPTOCH,24,WEST POKOT
24505415,PRIRO,24,WEST POKOT
24505417,CHEPTRAM,24,WEST POKOT
24505418,SIMAT,24,WEST POKOT
24505420,PTOO,24,WEST POKOT
24505421,TURKWEL GORGE,24,WEST POKOT
24505422,VICTORIA,24,WEST POKOT
24505423,MOMORO,24,WEST POKOT
24505424,TOPTOLIM,24,WEST POKOT
24505425,RITING,24,WEST POKOT
24505426,LETWA,24,WEST POKOT
24505427,KETIAM,24,WEST POKOT
24505428,WANYOI,24,WEST POKOT
24505429,CHEPKALIANG PRIMARY SCHOOL,24,WEST POKOT
24505430,KASITIT PRIMARY SCHOOL,24,WEST POKOT
24530101,KACHELIBA MIXED,24,WEST POKOT
24530102,KODICH,24,WEST POKOT
24530103,KONYAO ARID ZONE,24,WEST POKOT
24530104,KACHELIBA GIRLS,24,WEST POKOT
24530105,LOKICHAR,24,WEST POKOT
24530106,KODICH A.I.C,24,WEST POKOT
24530107,TAPADANY ACADEMY,24,WEST POKOT
24530108,NAKWIJIT,24,WEST POKOT
24530109,KARON,24,WEST POKOT
24530110,TIMALE,24,WEST POKOT
24530111,CHERANGAN,24,WEST POKOT
24530112,AIC ASILONG,24,WEST POKOT
24530113,KODERA,24,WEST POKOT
24530114,SUNFLOWER JUNIOR SCHOOL-KACHELIBA,24,WEST POKOT
24530115,KOPULIO PRIMARY SCHOOL,24,WEST POKOT
24530201,ALALE,24,WEST POKOT
24530202,NATEMERI,24,WEST POKOT
24530203,KIWAWA,24,WEST POKOT
24530204,KAURIONG,24,WEST POKOT
24530205,CHELOPOY,24,WEST POKOT
24530206,KAMERIS,24,WEST POKOT
24530207,NAUYAPONG,24,WEST POKOT
24530208,KITUTI,24,WEST POKOT
24530209,SINCHOLOL,24,WEST POKOT
24530210,SASAK PRIMARY SCHOOL,24,WEST POKOT
24530211,CHEPKINAGH  PRIMARY SCHOOL,24,WEST POKOT
24530301,KASEI,24,WEST POKOT
24530302,KAMKETO,24,WEST POKOT
24530303,LOSAM,24,WEST POKOT
24530304,KORPU,24,WEST POKOT
24530305,KORKOU,24,WEST POKOT
24530307,KASAKA PRIMARY SCHOOL,24,WEST POKOT
24531101,SIGOR,24,WEST POKOT
24531102,TAMKAL,24,WEST POKOT
24531103,MARICH PASS,24,WEST POKOT
24531104,SANGAT,24,WEST POKOT
24531105,KOKWO TENDWO,24,WEST POKOT
24531106,PAROO,24,WEST POKOT
24531107,PTOKOU,24,WEST POKOT
24531108,WAKOR,24,WEST POKOT
24531109,IPEET,24,WEST POKOT
24531110,YAW YAW,24,WEST POKOT
24531111,MBARA,24,WEST POKOT
24531112,TORORO,24,WEST POKOT
24531113,ENDOW,24,WEST POKOT
24531114,ONOCH,24,WEST POKOT
24531115,SOLION,24,WEST POKOT
24531116,CHEPKONDOL,24,WEST POKOT
24531117,TAKAR PRIMARY SCHOOL,24,WEST POKOT
24531118,TOO-SIKIRIO,24,WEST POKOT
24531119,SIGOR GIRLS,24,WEST POKOT
24531120,NGOYOMWO,24,WEST POKOT
24531121,PSAKAS,24,WEST POKOT
24531122,CHEPTONGOGHIO PRIMARY,24,WEST POKOT
24531123,SENGELEL,24,WEST POKOT
24531124,SOSTIN,24,WEST POKOT
24531125,CHEPTEM,24,WEST POKOT
24531126,SOKKA,24,WEST POKOT
24531127,KOKWOSOSYON,24,WEST POKOT
24531128,EMPOGHAT PRIMARY SCHOOL,24,WEST POKOT
24531129,CHEPSERUM PRIMARY,24,WEST POKOT
24531130,CHONGIS,24,WEST POKOT
24531132,NYARPAT,24,WEST POKOT
24531133,RUNO,24,WEST POKOT
24531134,ORWA,24,WEST POKOT
24531201,LOMUT,24,WEST POKOT
24531202,ARPOLLO,24,WEST POKOT
24531203,CHESEGON,24,WEST POKOT
24531204,CHESTA GIRLS,24,WEST POKOT
24531205,PARKINO,24,WEST POKOT
24531206,OTIOT,24,WEST POKOT
24531207,ANNET,24,WEST POKOT
24531208,PTIRAP,24,WEST POKOT
24531209,KOKWOMESES,24,WEST POKOT
24531210,PITPAGH,24,WEST POKOT
24531211,KOKWOSITET,24,WEST POKOT
24531212,CHEMUTLOKOTYO,24,WEST POKOT
24531213,CHERATAK,24,WEST POKOT
24531214,PTULUNGWO,24,WEST POKOT
24531215,KOKWORITIT,24,WEST POKOT
24531216,SORORO,24,WEST POKOT
24531217,SEKEROT,24,WEST POKOT
24531218,CHEPTOKOL,24,WEST POKOT
24531219,KAMANAU,24,WEST POKOT
24531220,SUKUK,24,WEST POKOT
24531221,KOPOSES,24,WEST POKOT
24531301,ORTUM BOYS,24,WEST POKOT
24531302,ORTUM GIRLS,24,WEST POKOT
24531303,SEBIT,24,WEST POKOT
24531304,MORPUS,24,WEST POKOT
24531305,PARUA,24,WEST POKOT
24531306,KOCHIY,24,WEST POKOT
24531307,PTARKONG,24,WEST POKOT
24531308,ORTUM MIXED PRIMARY,24,WEST POKOT
24531309,KAPKAREMBA,24,WEST POKOT
24531310,TOMNYER PRIMARY SCHOOL,24,WEST POKOT
24531311,CHEPKORIONG,24,WEST POKOT
24531312,KOPOROCH,24,WEST POKOT
24531313,SAMOR,24,WEST POKOT
24531314,SAYA,24,WEST POKOT
