SCHOOL NAME,CODE,ENTRY,ENGLISH,KISWAHILI,K. S. L.,MATHS,SCIENCE,SSTR,MEAN,RANK,NATIONAL,DISTRICT_NAME,School code,county code,county name
SENETWO,542110,25,50.96,50.48,0.0,50.04,53.88,52.6,257.96,365,8181,TINDERET,34559247,34,ELGEYO MARAKWET
SENETWO,559247,42,53.16,62.3,0.0,58.16,57.57,54.33,285.52,74,3640,KEIYO SOUTH,24505205,24,WEST POKOT
SENETWO,559247,42,53.16,62.3,0.0,58.16,57.57,54.33,285.52,74,3640,KEIYO SOUTH,29542110,29,NANDI
SENETWO,559247,42,53.16,62.3,0.0,58.16,57.57,54.33,285.52,74,3640,KEIYO SOUTH,33517120,33,BARINGO
SENETWO,559247,42,53.16,62.3,0.0,58.16,57.57,54.33,285.52,74,3640,KEIYO SOUTH,34559247,34,ELGEYO MARAKWET
SENGANI A.I.C.,345114,27,49.29,53.85,0.0,43.14,36.88,44.0,227.16,623,14778,MATUNGULU,12345114,12,MACHAKOS
SENGELEL,531123,27,48.44,52.07,0.0,59.25,57.11,57.74,274.61,72,5099,POKOT CENTRAL,24531123,24,WEST POKOT
SENGERA,722120,35,43.0,44.68,0.0,50.97,46.94,50.42,236.01,195,12905,MANGA,43722120,43,NYAMIRA
SENGERA PREPARATORY,711149,18,60.44,63.94,0.0,61.94,59.83,61.16,307.31,54,1989,GUCHA,40711149,40,KISII
SENGERA S D A,727103,18,41.66,43.05,0.0,45.5,43.55,47.94,221.7,447,15839,KENYENYA,40727103,40,KISII
SENGERERI,722140,25,49.8,45.88,0.0,50.64,53.56,51.64,251.52,126,9588,MANGA,43722140,43,NYAMIRA
SENGETETI,626121,38,50.07,45.65,0.0,47.18,45.94,56.42,245.26,298,10947,BUNGOMA WEST,36626121,36,BUNGOMA
SENIOR CHIEF ADAWA,811105,59,33.91,31.01,0.0,32.67,35.03,55.93,188.55,52,20051,MANDERA CENTRAL,47811105,47,MANDERA
SENIOR CHIEF GICHOHI,208102,36,38.02,32.52,0.0,31.52,35.61,32.72,170.39,567,20921,MURANG'A SOUTH,10208102,10,MURANG'A
SENSI S.D.A.,723109,25,39.76,38.52,0.0,44.2,41.56,38.56,202.6,634,18788,MARANI,40723109,40,KISII
SENTA DEB,727136,28,47.71,49.53,0.0,47.39,51.17,47.14,242.94,278,11430,KENYENYA,40727136,40,KISII
SENYE,729401,44,51.27,27.68,0.0,51.13,55.11,51.88,237.07,331,12678,NYATIKE,44729401,44,MIGORI
SENYENDE PRIMARY,616032,42,43.71,42.23,0.0,42.66,40.02,48.02,216.64,715,16744,KAKAMEGA EAST,37616032,37,KAKAMEGA
SEPTON,541222,26,54.96,61.07,0.0,50.0,52.23,52.69,270.95,257,5693,NANDI EAST,29541222,29,NANDI
SERA,112112,6,30.66,34.83,0.0,35.5,34.16,29.66,164.81,102,21068,TANA DELTA,5112112,5,TANA RIVER
SERARE,557224,20,81.85,73.85,0.0,69.95,67.25,73.6,366.5,6,102,KAJIADO NORTH,31557224,31,KAJIADO
SERAWONGO,712213,19,52.84,32.94,0.0,53.57,54.42,47.21,240.98,423,11844,BONDO,42712213,42,SIAYA
SERE,729217,16,50.18,38.81,0.0,50.62,50.75,56.5,246.86,255,10613,NYATIKE,44729217,44,MIGORI
SERE OLIPI,526202,37,45.97,51.21,0.0,48.45,53.64,55.7,254.97,39,8839,SAMBURU EAST,22526202,22,SAMBURU
SEREGEYA,607508,89,45.71,49.67,0.0,48.43,48.56,49.7,242.07,505,11618,LUGARI,37631008,37,KAKAMEGA
SEREM,523103,30,52.23,59.3,0.0,56.6,52.8,52.6,273.53,237,5274,NANDI SOUTH,29523103,29,NANDI
SEREMWO,547143,9,47.33,46.33,0.0,54.44,51.77,50.88,250.75,361,9770,BARINGO NORTH,33547143,33,BARINGO
SERENE COTTAGE,230316,34,67.11,64.23,0.0,69.7,64.97,59.79,325.8,92,1123,KIKUYU,11230316,11,KIAMBU
SERENG,539315,41,53.95,47.21,0.0,54.04,55.43,54.04,264.67,147,6855,KIPKELION,28539315,28,KERICHO
SERENGONIK,541119,17,49.11,43.58,0.0,44.41,50.88,49.17,237.15,515,12665,NANDI EAST,29541119,29,NANDI
SERERIT,527211,3,49.0,52.0,0.0,60.33,61.0,60.66,282.99,11,3948,SAMBURU NORTH,22527211,22,SAMBURU
SERET,520124,14,46.57,47.21,0.0,44.5,46.28,49.42,233.98,304,13355,MARAKWET WEST,34520124,34,ELGEYO MARAKWET
SERETOW,531518,9,43.0,52.33,0.0,49.33,57.77,52.77,255.2,155,8782,POKOT CENTRAL,24531318,24,WEST POKOT
SERETUNIN,517105,45,52.24,44.33,0.0,50.46,53.93,48.26,249.22,376,10115,BARINGO CENTRAL,33517105,33,BARINGO
SERETUT,553220,46,39.67,36.02,0.0,40.95,39.23,45.3,201.17,435,18943,BELGUT,28553220,28,KERICHO
SERETYO,534175,12,43.91,46.33,0.0,44.33,47.41,49.5,231.48,427,13899,ELDORET EAST,26534175,26,UASIN GISHU
SEREWO,505304,27,44.59,64.51,0.0,59.0,57.33,58.92,284.35,43,3788,WEST POKOT,24505304,24,WEST POKOT
SERGOIT,518108,78,52.57,54.97,0.0,55.66,52.85,52.83,268.88,167,6044,KEIYO,26534209,26,UASIN GISHU
SERGOIT,518108,78,52.57,54.97,0.0,55.66,52.85,52.83,268.88,167,6044,KEIYO,34518108,34,ELGEYO MARAKWET
SERGOIT,534209,41,48.46,40.17,0.0,52.26,51.78,47.8,240.47,394,11952,ELDORET EAST,26534209,26,UASIN GISHU
SERGOIT,534209,41,48.46,40.17,0.0,52.26,51.78,47.8,240.47,394,11952,ELDORET EAST,34518108,34,ELGEYO MARAKWET
SERGUTIET,508198,30,40.33,36.43,0.0,39.13,36.26,38.0,190.15,506,19922,BOMET,25508198,25,BOMET
SERICHO,322201,32,32.31,35.34,0.0,48.12,45.56,45.25,206.58,47,18268,GARBATULA,17322201,17,ISIOLO
SERO,704229,17,56.35,42.94,0.0,50.7,53.11,53.29,256.39,276,8523,HOMA BAY,41704229,41,HOMA BAY
SERONGA,718116,24,33.41,33.66,0.0,43.62,39.83,36.87,187.39,581,20140,KURIA EAST,44718116,44,MIGORI
SEROTON,517413,10,43.0,43.9,0.0,55.2,53.6,54.8,250.5,364,9830,BARINGO CENTRAL,,,
SERTONUK,564417,20,38.25,41.6,0.0,51.6,59.35,52.15,242.95,323,11426,NJORO,27564417,27,NAKURU
SERVE ACADEMY,622149,37,71.94,65.43,0.0,72.0,68.24,68.86,346.47,6,449,SABATIA,38622149,38,VIHIGA
SESE,104214,12,45.58,48.5,0.0,42.66,44.33,51.33,232.4,28,13691,LAMU WEST,6104214,6,LAMU
SESIA,534179,36,46.16,46.52,0.0,51.33,48.8,49.69,242.5,389,11522,ELDORET EAST,26534179,26,UASIN GISHU
SESIA,534179,36,46.16,46.52,0.0,51.33,48.8,49.69,242.5,389,11522,ELDORET EAST,34559317,34,ELGEYO MARAKWET
SESIA,559317,21,57.57,59.19,0.0,58.61,64.09,65.61,305.07,24,2115,KEIYO SOUTH,26534179,26,UASIN GISHU
SESIA,559317,21,57.57,59.19,0.0,58.61,64.09,65.61,305.07,24,2115,KEIYO SOUTH,34559317,34,ELGEYO MARAKWET
SESIMWO,531408,18,53.88,43.44,0.0,59.94,53.44,56.44,267.14,97,6383,POKOT CENTRAL,24568208,24,WEST POKOT
SESOI,547151,12,55.0,51.33,0.0,59.41,61.58,61.5,288.82,91,3328,BARINGO NORTH,33547151,33,BARINGO
SESSI ACADEMY,311115,23,66.95,61.82,0.0,71.04,67.3,70.43,337.54,5,711,MOYALE,16311115,16,MARSABIT
SESYA,517114,42,50.42,49.54,0.0,48.85,51.21,47.71,247.73,382,10444,BARINGO CENTRAL,33517114,33,BARINGO
SET GREENHILL ACADEMY,703142,56,80.64,80.6,0.0,74.5,72.3,73.51,381.55,1,27,KISII CENTRAL,40703142,40,KISII
SET KOBOR,552507,42,37.35,36.28,0.0,40.83,39.38,38.0,191.84,680,19814,RONGAI,27552507,27,NAKURU
SETANO,559530,11,39.54,42.09,0.0,49.81,50.63,47.27,229.34,314,14349,KEIYO SOUTH,34559530,34,ELGEYO MARAKWET
SETEK,528228,15,38.8,44.73,0.0,41.93,47.2,49.46,222.12,318,15751,TRANS NZOIA EAST,23528228,23,TRANSNZOIA
SETEK,528228,15,38.8,44.73,0.0,41.93,47.2,49.46,222.12,318,15751,TRANS NZOIA EAST,29542215,29,NANDI
SETEK,542215,20,46.3,54.35,0.0,52.2,49.5,47.3,249.65,432,10019,TINDERET,23528228,23,TRANSNZOIA
SETEK,542215,20,46.3,54.35,0.0,52.2,49.5,47.3,249.65,432,10019,TINDERET,29542215,29,NANDI
SETTA ACADEMY,708149,22,70.0,66.68,0.0,64.77,65.09,60.5,327.04,18,1078,KURIA WEST,44708149,44,MIGORI
SEUM,528218,63,50.07,59.98,0.0,54.65,55.3,57.8,277.8,85,4620,TRANS NZOIA EAST,23528218,23,TRANSNZOIA
SEVEN FORKS,341117,63,76.36,63.53,0.0,56.93,59.44,59.34,315.6,35,1584,MBEERE SOUTH,14341117,14,EMBU
SHABAA,502224,31,39.8,44.45,0.0,36.38,47.67,46.03,214.33,73,17117,SAMBURU,22502224,22,SAMBURU
SHABELT ACADEMY,627148,20,58.85,67.55,0.0,59.6,52.65,58.75,297.4,101,2617,MATUNGU,37627148,37,KAKAMEGA
SHABWALI,616033,43,49.88,45.06,0.0,42.65,40.04,43.67,221.3,689,15920,KAKAMEGA EAST,37616033,37,KAKAMEGA
SHADAI COMMUNITY,106544,39,63.69,58.79,0.0,56.46,58.43,60.87,298.24,78,2578,MOMBASA,,,
SHADRACK KIMALEL,401152,146,52.04,44.93,0.0,40.88,38.78,42.17,218.8,556,16348,Nairobi,20405018,20,NAIROBI
SHADY GARDEN ACADEMY,702122,12,74.41,55.91,0.0,61.66,54.75,57.83,304.56,53,2149,KISUMU MUNICIPALITY,39702122,39,KISUMU
SHAGHA,101308,46,36.45,46.41,0.0,35.15,39.67,37.0,194.68,166,19550,Taita,1101308,1,TAITA TAVETA
SHAGUNGU,616034,34,47.94,45.35,0.0,50.5,47.14,55.35,246.28,471,10735,KAKAMEGA EAST,37616034,37,KAKAMEGA
SHAJERO ACADEMY,534250,28,64.78,63.92,0.0,66.39,65.6,64.14,324.83,56,1162,ELDORET EAST,26534250,26,UASIN GISHU
SHAKADULO,119223,100,32.26,44.06,0.0,36.83,33.29,31.46,177.9,402,20643,MAGARINI,4119223,4,KILIFI
SHAKAHOLA,107133,23,39.04,46.04,0.0,37.04,42.26,40.17,204.55,318,18537,MALINDI,4107133,4,KILIFI
SHALLOM ACADEMY,204165,33,64.87,63.6,0.0,63.84,61.51,61.9,315.72,37,1578,MURANG'A EAST,10238165,10,MURANG'A
SHALOM ACAD,304143,21,63.33,65.95,0.0,64.0,58.8,60.47,312.55,63,1738,IMENTI NORTH,15304143,15,MERU
SHALOM ACADEMY,557264,15,56.26,51.66,0.0,48.46,49.26,51.86,257.5,165,8279,KAJIADO NORTH,31557264,31,KAJIADO
SHALOM JUNIOR ACADEMY,230214,21,72.47,65.9,0.0,66.23,64.14,65.9,334.64,71,810,KIKUYU,11230214,11,KIAMBU
SHALPOGH,505219,10,41.7,56.4,0.0,53.6,55.0,57.8,264.5,105,6896,WEST POKOT,24505219,24,WEST POKOT
SHAMA ACADEMY,221218,37,76.35,68.56,0.0,64.7,65.16,65.0,339.77,33,640,TETU,8221218,8,NYERI
SHAMAKHOKHO,619233,21,55.66,48.19,0.0,51.42,46.38,51.33,252.98,185,9276,HAMISI,38619233,38,VIHIGA
SHAMALAGO,619234,34,53.61,55.32,0.0,52.91,51.29,45.52,258.65,152,8029,HAMISI,38619234,38,VIHIGA
SHAMANEI,556308,39,47.35,58.61,0.0,47.15,54.84,49.46,257.41,93,8296,NYAHURURU,30556308,30,LAIKIPIA
SHAMBANI,306207,26,37.0,45.8,0.0,32.88,37.73,39.11,192.52,56,19735,ISIOLO,17306207,17,ISIOLO
SHAMBERERE,614516,85,41.76,46.3,0.0,42.58,36.16,38.55,205.35,758,18423,KAKAMEGA NORTH,37614516,37,KAKAMEGA
SHAMILOLI,616035,70,36.01,45.25,0.0,43.0,45.28,38.48,208.02,751,18060,KAKAMEGA EAST,37616035,37,KAKAMEGA
SHAMMAH EBENEZER ACADEMY,208116,22,70.54,65.54,0.0,69.81,66.54,65.04,337.47,20,714,MURANG'A SOUTH,10208116,10,MURANG'A
SHAMMAR SPRINGS,401663,27,63.4,64.07,0.0,55.11,52.03,57.03,291.64,232,3068,Nairobi,20408105,20,NAIROBI
SHAMONI,614517,46,61.0,60.84,0.0,55.17,51.13,50.91,279.05,159,4475,KAKAMEGA NORTH,37614517,37,KAKAMEGA
SHAMTA J ACADEMY,603026,20,58.95,52.65,0.0,49.15,51.25,52.3,264.3,282,6949,KAKAMEGA CENTRAL,37603026,37,KAKAMEGA
SHAMU,110106,59,34.64,47.76,0.0,33.91,35.96,35.52,187.79,263,20111,MSAMBWENI,2110106,2,KWALE
SHAMUSINJIRI,615038,36,55.41,66.8,0.0,58.44,60.08,58.94,299.67,95,2470,KAKAMEGA SOUTH,37615038,37,KAKAMEGA
SHANDA,614218,41,46.39,51.17,0.0,43.43,45.48,46.17,232.64,599,13646,KAKAMEGA NORTH,37614218,37,KAKAMEGA
SHANDAA,302147,14,55.35,51.28,0.0,50.78,56.0,51.85,265.26,171,6740,KITUI CENTRAL,13302147,13,KITUI
SHANDEREMA,617218,56,50.6,56.87,0.0,50.21,54.66,56.21,268.55,246,6110,MUMIAS,37617218,37,KAKAMEGA
SHANDEREMA PRIMARY,616072,41,52.24,55.26,0.0,46.85,43.7,49.97,248.02,457,10383,KAKAMEGA EAST,37616072,37,KAKAMEGA
SHANGA,118108,15,23.73,36.6,0.0,32.06,29.8,31.2,153.39,70,21266,LAMU EAST,6118108,6,LAMU
SHANGIA,111175,66,30.43,46.63,0.0,32.39,34.48,30.25,174.18,410,20795,KALOLENI,4111146,4,KILIFI
SHANJERO,616036,25,49.56,58.16,0.0,51.8,51.68,53.32,264.52,278,6888,KAKAMEGA EAST,37616036,37,KAKAMEGA
SHANJETSO,615053,40,49.75,55.97,0.0,47.2,45.22,45.35,243.49,494,11313,KAKAMEGA SOUTH,37615053,37,KAKAMEGA
SHANKOE,519202,21,47.57,44.14,0.0,50.52,57.95,50.47,250.65,183,9789,TRANSMARA WEST,32519202,32,NAROK
SHANKOE ACADEMY,519225,20,59.5,54.95,0.0,59.3,59.2,57.9,290.85,48,3143,TRANSMARA WEST,32519225,32,NAROK
SHANTI CHILD CARE UNIT,503133,18,63.11,61.83,0.0,55.72,56.27,61.38,298.31,49,2571,TRANS NZOIA WEST,23503133,23,TRANSNZOIA
SHANTOLEY,812103,52,33.92,25.48,0.0,40.86,32.07,53.38,185.71,56,20258,MANDERA NORTH,,,
SHANYINYA,616037,39,48.41,49.05,0.0,40.66,43.89,45.92,227.93,643,14625,KAKAMEGA EAST,37616037,37,KAKAMEGA
SHANZU EDUCATION CENTRE,106328,17,48.7,53.0,0.0,47.47,43.94,46.35,239.46,187,12188,MOMBASA,3106328,3,MOMBASA
SHANZU PREPARATORY,106348,23,60.17,58.65,0.0,54.39,52.21,54.95,280.37,114,4300,MOMBASA,3106348,3,MOMBASA
SHANZU VALENTINE,106331,12,63.08,64.5,0.0,50.16,49.08,55.41,282.23,105,4033,MOMBASA,3106331,3,MOMBASA
SHAPATARAKWA,516324,18,34.77,41.16,0.0,58.27,49.05,49.94,233.19,264,13530,NAROK NORTH,32516324,32,NAROK
SHARAMBATSA,614323,17,41.35,51.76,0.0,39.17,42.23,41.17,215.68,722,16906,KAKAMEGA NORTH,37614323,37,KAKAMEGA
SHARIANI,102213,53,42.66,55.49,0.0,49.52,49.39,53.15,250.21,131,9899,KILIFI,4102213,4,KILIFI
SHARON ROSE ACADEMY,537336,15,69.06,55.93,0.0,56.93,59.66,60.0,301.58,106,2337,NAIVASHA,27537136,27,NAKURU
SHARONS SUPER,607119,19,57.73,61.21,0.0,49.05,56.36,53.15,277.5,167,4660,LUGARI,37607119,37,KAKAMEGA
SHARTUKA,519302,28,43.57,42.28,0.0,44.0,46.14,44.89,220.88,332,15991,TRANSMARA WEST,32519302,32,NAROK
SHASHAFEY,803302,55,37.45,25.2,0.0,39.05,38.94,46.2,186.84,53,20177,MANDERA EAST,47803302,47,MANDERA
SHAURI MOYO,702014,89,60.2,63.0,0.0,54.07,51.59,52.46,281.32,109,4152,KISUMU MUNICIPALITY,2109531,2,KWALE
SHAURI MOYO,702014,89,60.2,63.0,0.0,54.07,51.59,52.46,281.32,109,4152,KISUMU MUNICIPALITY,39702014,39,KISUMU
SHAURI MOYO ADVENTIST SCH,401529,15,61.06,56.0,0.0,51.66,52.86,52.13,273.71,296,5236,Nairobi,,,
SHAURI YAKO,704212,98,56.76,46.25,0.0,46.14,49.34,52.11,250.6,336,9806,HOMA BAY,41704212,41,HOMA BAY
SHAURIMOYO,102214,51,42.09,56.07,0.0,50.47,49.13,44.94,242.7,150,11472,KILIFI,4102214,4,KILIFI
SHAVIHIGA,615039,15,50.13,63.93,0.0,46.46,47.33,48.33,256.18,361,8569,KAKAMEGA SOUTH,37615039,37,KAKAMEGA
SHAVIRINGA,619235,35,55.45,58.4,0.0,50.14,56.82,51.62,272.43,94,5458,HAMISI,38619235,38,VIHIGA
SHAVIROTSI,616038,73,49.2,55.16,0.0,57.58,47.41,50.27,259.62,328,7826,KAKAMEGA EAST,37616038,37,KAKAMEGA
SHAWA JUNIOR ACADEMY,617224,24,58.12,50.2,0.0,43.62,48.29,48.45,248.68,446,10251,MUMIAS,37617224,37,KAKAMEGA
SHEEPCARE COMMUNITY,401481,39,46.89,44.07,0.0,40.25,40.35,41.53,213.09,587,17332,Nairobi,20408065,20,NAIROBI
SHEIKH NUREIN,106149,21,62.04,63.52,0.0,56.66,60.23,66.57,309.02,64,1888,MOMBASA,3106149,3,MOMBASA
SHELEMBA,114304,31,46.29,48.41,0.0,50.93,46.12,49.16,240.91,56,11858,MWATATE,1114304,1,TAITA TAVETA
SHELLA,104105,24,42.41,50.0,0.0,40.29,43.12,37.79,213.61,44,17235,LAMU WEST,6104105,6,LAMU
SHELLY ACADEMY,106227,33,70.0,68.12,0.0,58.57,56.78,60.42,313.89,55,1662,MOMBASA,3106227,3,MOMBASA
SHEPHERD JUNIOR SCHOOL,401155,13,82.15,66.23,0.0,70.3,62.76,68.84,350.28,44,373,Nairobi,20401017,20,NAIROBI
SHERIDAN ACADEMY,212168,16,60.56,67.5,0.0,59.43,54.87,57.87,300.23,189,2438,GATUNDU,,,
SHERMOI SOUTHLAKE,537415,135,69.31,63.08,0.0,62.51,58.56,61.56,315.02,81,1612,NAIVASHA,27537215,27,NAKURU
SHEYWE,614411,35,53.82,43.74,0.0,51.57,48.54,57.42,255.09,374,8816,KAKAMEGA NORTH,37614411,37,KAKAMEGA
SHIANDA,608052,26,46.61,40.3,0.0,41.34,42.34,43.84,214.43,727,17101,BUTERE,37608052,37,KAKAMEGA
SHIANDICHE,614322,37,45.21,49.78,0.0,41.45,44.1,49.7,230.24,621,14146,KAKAMEGA NORTH,37614322,37,KAKAMEGA
SHIATSALA,608053,29,49.79,55.2,0.0,51.2,53.86,53.24,263.29,290,7128,BUTERE,37608053,37,KAKAMEGA
SHIBALE,617219,44,65.13,70.59,0.0,67.84,63.68,62.68,329.92,27,964,MUMIAS,37617219,37,KAKAMEGA
SHIBANGA,608054,49,59.81,51.59,0.0,50.67,49.14,50.26,261.47,308,7479,BUTERE,37608054,37,KAKAMEGA
SHIBEMBE,608055,49,47.14,55.04,0.0,40.71,45.67,46.46,235.02,580,13120,BUTERE,37608055,37,KAKAMEGA
SHIBINGA 'W',617328,41,55.87,57.7,0.0,59.95,49.73,55.02,278.27,162,4566,MUMIAS,37617328,37,KAKAMEGA
SHIBUCHE,608056,40,42.25,45.35,0.0,48.22,45.37,38.57,219.76,703,16185,BUTERE,37608056,37,KAKAMEGA
SHIBUNAME,615040,27,55.11,53.03,0.0,49.66,46.77,50.62,255.19,372,8784,KAKAMEGA SOUTH,37615040,37,KAKAMEGA
SHIBUYE GIRLS,616039,42,69.66,67.26,0.0,68.02,62.23,62.47,329.64,28,972,KAKAMEGA EAST,37616039,37,KAKAMEGA
SHICHINJI,615041,29,54.86,58.44,0.0,50.65,53.62,55.62,273.19,208,5332,KAKAMEGA SOUTH,37615041,37,KAKAMEGA
SHIDODO,616041,35,47.02,50.11,0.0,45.2,44.71,45.22,232.26,601,13724,KAKAMEGA EAST,37616041,37,KAKAMEGA
SHIDUHA,615042,27,54.81,56.74,0.0,51.03,50.85,51.29,264.72,275,6845,KAKAMEGA SOUTH,37615042,37,KAKAMEGA
SHIGARO,101106,28,54.21,63.03,0.0,53.85,56.07,59.71,286.87,15,3510,Taita,1101106,1,TAITA TAVETA
SHIGOG,106166,15,48.2,37.86,0.0,33.86,32.53,41.8,194.25,258,19579,MOMBASA,,,
SHIHALIA,615043,31,51.38,51.61,0.0,48.29,52.9,44.93,249.11,440,10137,KAKAMEGA SOUTH,37615043,37,KAKAMEGA
SHIHOME,614518,70,45.52,55.78,0.0,50.27,49.28,51.52,252.37,398,9400,KAKAMEGA NORTH,37614518,37,KAKAMEGA
SHIHULI,616042,58,42.32,44.46,0.0,42.06,40.34,39.53,208.71,749,17966,KAKAMEGA EAST,37616042,37,KAKAMEGA
SHIJIKO,615044,32,62.31,56.18,0.0,54.93,53.71,52.93,280.06,152,4333,KAKAMEGA SOUTH,37615044,37,KAKAMEGA
SHIKA ADABU,106205,109,31.62,41.87,0.0,33.04,29.49,31.15,167.17,278,21014,MOMBASA,3106205,3,MOMBASA
SHIKA ADABU,106205,109,31.62,41.87,0.0,33.04,29.49,31.15,167.17,278,21014,MOMBASA,5117109,5,TANA RIVER
SHIKA ADABU,117109,17,36.94,37.82,0.0,36.88,35.35,33.7,180.69,96,20538,BURA TANA,3106205,3,MOMBASA
SHIKA ADABU,117109,17,36.94,37.82,0.0,36.88,35.35,33.7,180.69,96,20538,BURA TANA,5117109,5,TANA RIVER
SHIKALAKALA,616043,22,49.31,48.36,0.0,37.81,42.4,46.54,224.42,666,15329,KAKAMEGA EAST,,,
SHIKHOMBELO PRIMARY,615062,28,48.0,50.82,0.0,45.78,42.17,43.21,229.98,626,14201,KAKAMEGA SOUTH,37615062,37,KAKAMEGA
SHIKOKHO,615045,61,42.14,54.06,0.0,42.5,46.26,41.6,226.56,652,14907,KAKAMEGA SOUTH,37615045,37,KAKAMEGA
SHIKOMARI,603139,82,44.91,51.76,0.0,48.08,44.96,47.53,237.24,562,12647,KAKAMEGA CENTRAL,37603139,37,KAKAMEGA
SHIKOMOLI,619149,23,53.34,58.82,0.0,51.56,54.65,56.86,275.23,86,5013,HAMISI,38619149,38,VIHIGA
SHIKONDI,615046,35,56.37,61.91,0.0,50.88,47.97,53.51,270.64,227,5748,KAKAMEGA SOUTH,37615046,37,KAKAMEGA
SHIKOTI GIRLS,603140,41,64.21,60.39,0.0,58.46,55.12,60.07,298.25,99,2576,KAKAMEGA CENTRAL,37603140,37,KAKAMEGA
SHIKOTI MIXED,603141,63,57.09,57.09,0.0,53.76,56.09,50.65,274.68,186,5085,KAKAMEGA CENTRAL,37603141,37,KAKAMEGA
SHIKUKU,611237,60,44.51,51.86,0.0,49.26,43.3,43.35,232.28,424,13717,BUNGOMA NORTH,36611237,36,BUNGOMA
SHIKULU,608057,26,39.88,50.61,0.0,40.53,40.76,39.11,210.89,742,17637,BUTERE,37608057,37,KAKAMEGA
SHIKULU,608057,26,39.88,50.61,0.0,40.53,40.76,39.11,210.89,742,17637,BUTERE,37616044,37,KAKAMEGA
SHIKULU,616044,26,41.0,48.26,0.0,38.46,48.07,52.19,227.98,641,14612,KAKAMEGA EAST,37608057,37,KAKAMEGA
SHIKULU,616044,26,41.0,48.26,0.0,38.46,48.07,52.19,227.98,641,14612,KAKAMEGA EAST,37616044,37,KAKAMEGA
SHIKUMU,615047,29,44.86,44.06,0.0,38.41,40.1,40.13,207.56,753,18138,KAKAMEGA SOUTH,37615047,37,KAKAMEGA
SHIKUNGA,608058,27,44.85,49.77,0.0,48.03,45.59,50.74,238.98,537,12280,BUTERE,37608058,37,KAKAMEGA
SHIKUSA B.I,616073,32,61.53,54.03,0.0,49.59,53.81,54.59,273.55,199,5272,KAKAMEGA EAST,37616073,37,KAKAMEGA
SHIKUSA G.K PRIMARY,616077,36,55.75,56.66,0.0,51.3,53.13,54.97,271.81,218,5547,KAKAMEGA EAST,37616077,37,KAKAMEGA
SHILALYO,616045,34,53.55,53.7,0.0,49.11,49.08,45.14,250.58,422,9809,KAKAMEGA EAST,37616045,37,KAKAMEGA
SHILISHILI,545324,14,46.64,48.21,0.0,42.71,47.5,45.64,230.7,267,14059,LOITOKITOK,31545324,31,KAJIADO
SHILOH NAIBOR,514111,34,46.11,46.76,0.0,40.47,40.38,48.17,221.89,200,15792,LAIKIPIA EAST,30514111,30,LAIKIPIA
SHILONGO,614324,36,41.36,51.58,0.0,40.88,38.75,41.36,213.93,728,17181,KAKAMEGA NORTH,37614324,37,KAKAMEGA
SHIMANYIRO PRIMARY,615048,58,59.29,61.25,0.0,46.67,50.63,51.1,268.94,241,6032,KAKAMEGA SOUTH,37615048,37,KAKAMEGA
SHIMBA HILLS,105407,18,51.55,55.16,0.0,53.33,54.16,52.77,266.97,45,6416,KWALE,2105407,2,KWALE
SHIMBIR FATIMA,811401,33,35.24,29.84,0.0,43.36,47.96,50.15,206.55,44,18272,MANDERA CENTRAL,47811401,47,MANDERA
SHIMO BORSTAL INST,106308,20,54.2,54.1,0.0,47.4,53.15,52.25,261.1,154,7551,MOMBASA,3106308,3,MOMBASA
SHIMO LA TEWA,106301,136,46.09,48.77,0.0,39.26,35.44,40.9,210.46,234,17721,MOMBASA,3106301,3,MOMBASA
SHIMO LATEWA,504011,25,53.72,44.92,0.0,51.04,52.64,52.92,255.24,177,8777,KITALE MUNICIPALITY,23504011,23,TRANSNZOIA
SHIMONI,110304,65,38.2,51.33,0.0,36.93,35.63,40.72,202.81,214,18755,MSAMBWENI,2110304,2,KWALE
SHINA,616054,23,49.95,48.0,0.0,48.69,44.6,49.08,240.32,522,11990,KAKAMEGA EAST,37616054,37,KAKAMEGA
SHINAMWENYULI,608059,89,47.39,52.58,0.0,47.37,52.58,57.14,257.06,352,8374,BUTERE,37608059,37,KAKAMEGA
SHINDANO,537327,52,56.32,58.53,0.0,49.15,51.57,47.8,263.37,212,7112,NAIVASHA,27537127,27,NAKURU
SHINING BELT ACADEMY,735149,15,23.73,24.66,0.0,30.26,26.86,18.8,124.31,924,21426,NORTH MASABA,,,
SHINNING STAR ACADEMY,219125,21,61.33,58.33,0.0,61.8,59.14,55.61,296.21,96,2699,MUKURWEINI,8219125,8,NYERI
SHINOYI,603142,74,45.28,43.75,0.0,49.29,44.01,43.18,225.51,658,15093,KAKAMEGA CENTRAL,37603142,37,KAKAMEGA
SHINYULU,608060,23,52.91,58.43,0.0,45.3,43.43,47.56,247.63,461,10458,BUTERE,37608060,37,KAKAMEGA
SHIONGO,625148,32,51.18,50.81,0.0,45.62,52.18,44.25,244.04,492,11224,KHWISERO,37625148,37,KAKAMEGA
SHIPALA,614110,39,45.48,53.87,0.0,54.2,51.35,60.1,265.0,271,6795,KAKAMEGA NORTH,37614110,37,KAKAMEGA
SHIPALA,614110,39,45.48,53.87,0.0,54.2,51.35,60.1,265.0,271,6795,KAKAMEGA NORTH,38619236,38,VIHIGA
SHIPALA,619236,43,46.3,48.32,0.0,44.97,47.65,46.02,233.26,278,13516,HAMISI,37614110,37,KAKAMEGA
